1624871179.000000, 1624871179.000000, 1624871179.000000
32.000000, 32.000000, 32.000000
-48,9,42
-48,9,43
-49,9,42
-49,8,42
-48,9,43
-48,10,43
-48,9,43
-48,9,43
-49,9,42
-49,9,42
-48,9,43
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,43
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,43
-48,9,42
-48,9,43
-48,9,42
-49,9,42
-48,9,43
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,43
-48,9,42
-48,9,42
-48,9,43
-48,9,42
-48,9,43
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-49,9,42
-48,9,42
-48,9,42
-48,9,42
-49,9,42
-48,9,42
-49,9,42
-49,9,42
-48,9,42
-48,9,42
-49,9,42
-48,9,42
-49,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-49,9,42
-49,9,42
-49,9,42
-48,9,42
-49,9,42
-49,9,42
-48,9,42
-49,9,42
-48,9,42
-49,9,42
-49,9,42
-49,9,42
-49,9,42
-49,9,42
-49,9,42
-49,9,42
-49,9,42
-48,9,42
-49,10,42
-49,9,42
-48,9,42
-48,9,42
-48,9,42
-49,9,42
-49,9,42
-49,9,42
-48,9,42
-49,9,42
-48,9,42
-48,9,42
-49,9,42
-48,9,43
-49,9,42
-48,9,42
-49,9,42
-49,9,42
-49,9,42
-48,9,42
-48,9,42
-48,9,42
-49,9,42
-49,9,42
-48,9,42
-48,9,42
-48,9,42
-49,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-49,9,42
-48,9,42
-48,9,42
-49,9,42
-48,9,42
-48,9,42
-48,10,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-49,9,42
-48,9,43
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-49,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,10,43
-49,9,42
-49,9,42
-49,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-48,9,42
-49,9,42
-48,9,42
-49,9,42
-49,9,42
-49,9,42
-49,9,42
-49,9,42
-48,9,42
-48,9,42
-48,10,42
-49,9,42
-49,9,42
-48,9,42
-49,9,42
-49,9,42
-49,9,42
-48,9,42
-49,9,42
-49,9,42
-49,9,42
-48,9,42
-49,9,42
-48,9,42
-49,9,42
-49,9,42
-49,9,42
-49,9,42
-49,9,42
-49,9,42
-48,9,42
-49,9,42
-49,9,42
-49,9,42
-49,9,42
-48,9,42
-49,9,42
-49,9,42
-48,9,42
-48,10,42
