1624868045.000000, 1624868045.000000, 1624868045.000000
32.000000, 32.000000, 32.000000
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-52,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-52,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-52,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-52,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-52,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-52,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-52,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-52,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-52,7,39
-51,7,39
-51,7,40
-52,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,40
-51,7,39
-51,7,40
-51,7,39
-51,7,39
-51,7,39
-51,7,40
-51,7,40
-51,7,39
-51,7,39
-51,7,40
-51,7,39
-51,7,40
