1624439079.000000, 1624439079.000000, 1624439079.000000
32.000000, 32.000000, 32.000000
-36,1,53
-36,1,53
-35,2,54
-36,1,53
-35,1,54
-36,1,53
-36,1,54
-35,2,54
-36,1,53
-35,1,54
-36,1,53
-36,1,53
-35,1,54
-35,1,53
-35,1,54
-35,2,53
-36,1,53
-35,2,54
-35,1,54
-36,1,53
-35,1,53
-36,1,53
-36,1,53
-35,1,54
-36,2,53
-35,1,53
-35,1,54
-36,1,53
-35,2,54
-35,1,54
-36,1,53
-36,1,53
-35,1,53
-35,1,54
-35,1,53
-35,1,54
-36,1,54
-36,1,53
-35,2,53
-35,1,53
-36,1,53
-36,1,53
-35,1,54
-35,1,53
-36,1,54
-35,1,54
-35,1,54
-35,1,54
-35,1,54
-35,1,53
-35,1,54
-35,1,53
-35,1,53
-35,1,54
-35,1,54
-35,1,54
-35,1,53
-36,1,53
-34,1,54
-35,1,54
-36,1,53
-35,1,54
-35,1,54
-35,1,54
-35,1,54
-35,1,54
-36,1,54
-35,1,54
-35,1,54
-35,1,53
-35,1,53
-36,1,54
-34,1,53
-37,1,53
-36,1,53
-35,1,54
-35,1,54
-35,1,54
-35,1,54
-36,1,53
-35,1,54
-35,1,54
-35,1,54
-35,1,53
-36,1,54
-37,0,54
-35,1,54
-35,1,54
-35,1,54
-35,1,54
-35,1,54
-35,1,54
-35,2,54
-36,1,53
-34,1,54
-36,2,53
-36,1,53
-34,1,54
-35,0,54
-33,0,55
-34,0,54
-35,1,54
-35,1,54
-35,1,53
-35,1,54
-35,1,54
-35,1,54
-35,1,54
-35,1,54
-35,1,54
-36,1,53
-36,1,53
-35,1,54
-36,1,53
-35,1,53
-36,1,53
-36,1,53
-35,1,53
-36,1,53
-36,1,53
-35,1,53
-36,1,53
-36,1,53
-36,1,53
-36,1,53
-36,1,54
-35,1,54
-34,0,54
-34,1,54
-35,2,53
-36,2,53
-35,1,54
-34,1,54
-35,1,54
-35,1,53
-35,1,53
-36,1,53
-35,1,54
-35,1,54
-36,1,53
-36,1,53
-35,1,54
-36,1,54
-36,1,53
-36,1,53
-35,2,54
-36,1,54
-35,1,54
-36,1,53
-36,1,53
-35,1,54
-35,1,54
-35,1,54
-35,1,54
-36,1,53
-35,1,54
-35,1,53
-35,1,54
-36,1,53
-35,1,54
-35,1,54
-36,1,54
-35,2,53
-35,1,54
-35,1,54
-35,1,54
-35,1,53
-35,1,54
-36,1,53
-35,1,54
-36,1,53
-35,1,54
-36,1,53
-35,1,53
-35,1,54
-36,1,53
-35,1,54
-35,1,54
-35,1,53
-35,1,53
-35,1,54
-35,1,54
-35,1,53
-36,1,53
-36,1,53
-36,1,53
-36,1,54
-35,1,54
-35,1,53
-35,1,53
-35,1,53
-35,1,54
-35,1,54
-35,1,54
-34,1,54
-35,1,54
-35,1,54
-35,1,54
-36,1,53
-36,1,53
-35,1,54
-35,1,54
-36,1,53
-35,1,54
-35,1,54
-35,2,54
-35,2,53
-35,1,53
-36,1,54
-35,1,54
-35,1,54
-35,1,53
-36,1,53
-36,1,54
-35,1,54
-35,1,54
-35,1,53
-35,1,54
-35,1,54
-35,1,54
-35,1,54
-35,2,54
-35,1,54
-35,1,54
-35,1,54
-35,1,53
-36,1,53
-35,1,54
-35,1,54
-35,1,54
-35,2,54
-35,1,54
-35,2,54
-35,2,54
-36,1,53
-36,1,53
-35,1,54
