1624954905.000000, 1624954905.000000, 1624954905.000000
32.000000, 32.000000, 32.000000
-56,27,-23
-52,26,-23
-54,27,-29
-51,25,-27
-53,29,-25
-49,26,-24
-50,29,-27
-55,31,-28
-47,29,-30
-46,27,-24
-53,31,-30
-54,29,-21
-62,29,-25
-59,33,-28
-53,33,-19
-58,31,-16
-55,33,-16
-49,25,-10
-62,31,-20
-55,32,-24
-67,31,-41
-39,41,-7
-41,38,-6
-48,33,-15
-45,28,-12
-53,29,-22
-56,30,-21
-56,32,-16
-56,37,-12
-56,24,-27
-39,31,-13
-53,29,-23
-53,29,-25
-55,33,-18
-57,31,-21
-57,30,-17
-58,30,-17
-51,30,-23
-53,28,-28
-51,30,-28
-53,32,-27
-49,24,-22
-45,20,-27
-47,44,-27
-40,25,-40
-50,30,-41
-41,24,-47
-45,26,-41
-37,30,-41
-43,23,-36
-46,34,-45
-37,27,-37
-42,26,-40
-40,32,-40
-31,27,-41
-29,33,-41
-39,33,-48
-31,30,-41
-27,28,-36
-41,35,-44
-36,32,-47
-34,31,-47
-36,33,-49
-36,40,-45
-36,34,-34
-32,37,-38
-39,35,-45
-34,24,-45
-44,29,-40
-39,25,-42
-41,29,-42
-36,25,-37
-47,30,-43
-44,30,-36
-38,26,-34
-44,27,-34
-45,26,-40
-43,25,-38
-41,26,-37
-48,29,-44
-45,25,-35
-42,24,-35
-48,24,-40
-57,29,-37
-41,22,-34
-46,20,-39
-44,13,-40
-43,32,-44
-29,21,-38
-45,29,-51
-21,18,-44
-45,24,-53
-40,16,-61
-39,15,-56
-43,20,-38
-29,18,-36
-33,19,-30
-51,17,-33
-69,13,-47
-33,23,-42
-40,27,-52
-50,26,-46
-51,27,-35
-48,29,-41
-55,33,-46
-40,17,-21
-42,18,-24
-42,23,-38
-45,23,-36
-42,23,-28
-50,23,-37
-54,31,-41
-43,22,-47
-45,27,-47
-37,24,-41
-41,27,-50
-31,27,-48
-40,24,-41
-29,22,-44
-32,28,-42
-31,33,-55
-24,28,-51
-30,21,-60
-38,29,-53
-31,26,-53
-23,25,-63
-24,21,-51
-18,36,-32
-32,33,-48
-33,24,-52
-19,26,-46
-26,26,-58
-16,32,-52
-11,28,-44
-24,31,-50
-23,30,-55
-20,33,-55
-19,34,-49
-33,24,-50
-27,36,-52
-21,33,-52
-21,33,-51
-22,37,-56
-22,25,-54
-18,28,-50
-27,26,-44
-27,29,-52
-26,26,-51
-26,24,-54
-18,29,-48
-23,16,-41
-29,29,-53
-29,29,-49
-19,36,-57
-22,28,-46
-26,21,-51
-29,28,-61
-17,33,-49
-22,21,-50
-24,40,-52
-34,22,-48
-33,22,-51
-20,32,-41
-39,15,-47
-28,26,-47
-30,15,-43
-30,33,-44
-33,27,-45
-42,29,-41
-36,24,-50
-24,25,-41
-24,17,-48
-33,34,-59
-34,23,-52
-25,24,-44
-29,35,-51
-44,20,-55
-33,23,-50
-33,29,-50
-37,26,-54
-32,27,-45
-42,30,-49
-41,22,-45
-28,27,-37
-41,29,-41
-45,26,-33
-36,26,-29
-42,34,-35
-31,29,-51
-49,23,-34
-35,27,-36
-53,26,-42
-45,28,-33
-62,22,-34
-47,27,-33
-34,20,-24
-23,37,-31
-38,33,-48
-76,21,-63
-61,33,-51
-57,29,-29
-60,32,-42
-71,26,-40
-59,19,-33
-44,11,-7
-55,16,-3
-59,18,-4
-66,16,1
-52,24,4
-63,30,-2
-57,31,6
-53,25,26
-55,26,25
-48,30,35
-38,35,42
-58,18,25
-33,24,34
-26,20,49
-27,14,50
-14,9,40
-16,14,55
-18,13,55
-5,11,65
1,14,68
-1,13,68
1,9,63
6,12,59
6,15,62
17,4,60
14,3,64
18,7,67
6,2,59
9,5,62
14,8,61
12,4,57
8,3,60
10,3,61
12,2,58
12,-1,58
12,1,62
15,0,62
13,1,61
15,-5,66
32,3,73
2,-4,60
9,-4,64
10,-4,62
9,-4,61
8,-4,60
9,-4,61
8,-6,61
8,-6,62
8,-6,62
9,-6,61
10,-6,62
9,-6,62
10,-6,62
11,-5,61
10,-6,62
8,-5,60
8,-5,60
8,-5,61
8,-4,62
8,-4,62
7,2,54
23,-21,49
5,-12,70
9,-5,71
13,-6,63
9,-12,67
13,-4,59
10,-13,61
13,-4,61
6,-9,61
11,-8,60
8,-8,60
10,-7,61
9,-15,64
13,-8,65
12,-13,63
10,-13,63
13,-6,63
15,-3,60
18,-2,58
14,-2,63
5,10,58
16,-1,62
1,1,57
1,2,61
0,3,59
-5,7,56
-7,8,56
-11,12,55
-13,13,54
-19,18,51
-22,22,49
-25,23,51
-27,24,54
-26,25,54
-31,25,55
-31,25,54
-41,33,61
-76,57,95
-42,19,50
-43,13,49
-34,15,43
-39,6,49
-36,6,53
-49,1,50
-52,0,45
-44,5,46
-42,6,48
-37,7,52
-35,7,54
-33,6,55
-30,6,56
-27,5,58
-24,5,59
-23,5,59
-18,4,62
-16,5,61
-16,5,61
-17,4,61
-20,4,60
-20,4,60
-19,4,60
-19,4,60
-20,3,60
-21,4,60
-22,4,60
-20,4,60
-19,4,60
-20,4,60
-21,5,60
-20,5,60
-20,4,60
-21,5,60
-21,4,60
-21,5,60
-22,5,60
-21,5,60
-21,5,61
-21,5,60
-22,6,59
-22,5,60
-22,6,60
-22,6,59
-22,5,59
-23,5,59
-25,5,58
-27,5,58
-28,6,57
-30,6,56
-28,6,57
-32,5,56
-32,6,55
-31,6,56
-33,6,55
-35,6,53
-35,5,54
-33,5,54
-29,6,57
-30,6,56
-30,6,56
-29,5,57
-31,5,56
-31,4,56
-37,4,53
-36,3,52
-36,3,53
-36,3,53
-34,4,54
-31,6,54
-26,2,57
-34,3,51
-41,1,51
-58,1,36
-56,2,40
-49,1,43
-48,1,43
-41,0,49
-41,1,49
-48,3,45
-52,9,41
-49,7,41
-43,3,48
-45,4,46
-47,4,44
-48,5,44
-52,6,41
-45,4,46
-46,4,44
-50,4,43
-49,2,44
-52,0,40
-48,6,41
-44,8,47
-41,9,48
-48,10,42
-47,9,43
-43,6,47
-43,5,48
-43,5,48
-45,5,46
-46,6,45
-44,5,47
-43,5,49
-41,5,49
-43,5,49
-44,4,47
-46,5,46
-45,5,46
-44,6,46
-44,6,48
-44,5,47
-45,5,46
-45,6,46
-44,6,47
-42,5,49
-42,5,49
-43,4,48
-44,5,48
-44,5,48
-42,5,49
-40,5,50
-40,6,50
-39,5,51
-40,6,50
-42,5,49
-42,6,49
-41,6,49
-42,6,49
-43,6,48
-44,6,47
-43,6,48
-41,7,49
-42,6,49
-42,6,49
-41,7,49
-41,7,50
-42,8,49
-42,8,48
-41,7,49
-41,7,49
-42,7,49
-42,7,49
-41,8,49
-41,7,49
-41,8,49
-41,8,49
-42,7,49
-41,8,49
-41,8,49
-41,8,49
-41,7,50
-41,8,49
-41,8,49
-41,8,49
-39,9,50
-39,5,53
-37,0,58
-48,-7,55
-93,4,50
-92,1,41
-88,32,31
-77,34,26
-56,49,15
-44,49,12
-23,50,16
-1,42,24
-4,39,26
-15,41,28
-19,43,30
-16,47,32
8,45,40
-14,50,31
-17,52,29
8,54,36
7,53,34
5,54,35
3,52,38
9,48,40
21,41,45
25,43,32
32,39,42
34,40,37
31,37,13
44,36,13
64,39,13
65,37,9
61,37,-4
60,26,0
59,22,-2
54,20,-2
47,19,-6
63,9,-7
63,8,-7
60,1,-12
62,-1,-11
63,-4,-10
62,-8,-9
50,-17,-5
76,-20,3
79,-23,2
85,-27,14
78,-30,17
46,-34,13
29,-31,9
12,-16,4
32,-20,18
52,-24,31
41,-24,32
37,-21,34
40,-21,35
45,-15,42
40,-12,49
37,-10,49
21,3,39
18,14,36
24,27,34
20,40,24
31,59,24
40,65,38
25,71,33
39,80,37
22,75,37
13,66,45
17,63,40
28,56,37
24,53,34
29,47,32
31,44,30
33,43,29
34,43,30
31,39,25
43,37,22
49,36,18
53,33,25
49,33,21
41,33,16
48,33,17
48,37,15
47,38,17
50,41,15
53,42,13
51,42,13
49,41,14
51,37,8
49,31,12
44,30,10
45,27,7
46,28,7
47,31,15
46,35,17
44,42,15
40,44,18
33,50,15
28,54,16
25,53,20
19,53,22
18,53,21
7,58,24
1,57,26
0,58,23
-1,59,23
-8,56,32
-11,56,29
-21,57,29
-21,57,33
-27,56,32
-31,55,30
-32,55,33
-41,60,34
-42,64,30
-30,68,24
-38,65,21
-51,61,16
-45,59,16
-52,52,10
-56,43,12
-56,40,10
-58,34,8
-54,33,10
-53,32,13
-53,30,12
-54,30,12
-50,32,15
-47,40,14
-49,44,12
-52,50,10
-52,52,10
-54,51,8
-58,43,6
-57,40,6
-58,31,9
-57,26,10
-62,22,7
-62,22,11
-55,23,20
-47,23,22
-44,22,25
-43,26,25
-43,23,27
-51,25,17
-41,28,26
-36,35,34
-40,39,33
-40,38,37
-41,40,34
-43,45,22
-46,43,24
-44,39,27
-49,49,15
-45,48,22
-36,49,29
-36,53,26
-38,57,22
-36,56,26
-37,58,20
-33,57,18
-22,53,20
-20,50,23
-22,46,16
-21,43,21
-19,48,21
-22,59,18
-18,58,22
-20,57,30
-18,58,32
-15,59,40
-21,56,41
-18,57,38
-21,54,36
-22,58,34
-16,58,27
-14,58,22
-6,59,20
-1,58,21
5,59,21
5,58,20
6,56,20
4,56,21
5,56,26
5,58,28
3,59,29
-1,60,29
-3,61,29
-5,61,30
-7,61,29
-9,61,28
-17,61,24
-21,61,22
-18,62,23
-26,61,19
-27,57,20
-34,52,25
-37,45,26
-32,49,27
-32,32,35
-38,36,32
-34,36,33
-35,36,33
-53,32,29
-51,31,34
-37,26,34
-30,22,39
-34,27,31
-47,47,19
-48,60,15
-20,75,21
-13,79,24
-17,78,22
-13,76,26
-1,63,23
2,57,21
10,57,17
20,61,14
35,59,18
38,55,29
39,53,31
28,50,28
26,48,32
21,43,36
16,42,36
7,41,40
10,41,44
5,41,43
7,42,44
12,44,45
10,44,49
9,45,48
13,44,47
14,42,46
15,38,49
17,37,53
8,35,52
7,37,52
9,38,54
7,41,52
5,46,44
3,48,44
3,48,46
2,49,44
7,48,44
4,45,45
3,44,45
2,48,44
11,47,46
7,49,40
10,48,41
7,49,39
12,49,40
10,49,40
5,50,38
4,50,35
7,52,33
10,52,36
10,53,33
10,53,32
11,53,33
11,53,34
12,53,36
17,53,35
17,53,35
11,52,35
12,52,38
16,53,38
16,52,37
6,52,35
4,53,35
9,53,39
5,53,39
6,54,39
4,54,39
2,52,39
3,51,42
-1,52,40
-1,51,38
1,51,39
-3,52,35
-2,52,34
3,54,32
9,54,28
10,54,27
13,52,24
19,51,24
22,47,24
25,46,24
31,46,26
31,46,27
31,49,27
32,50,26
34,51,28
33,51,28
33,49,25
35,47,22
36,47,23
36,45,24
38,45,24
40,45,25
39,45,27
39,45,27
39,44,27
38,43,25
36,42,27
39,42,26
39,42,26
39,41,26
38,41,22
40,42,22
47,40,24
46,39,24
46,40,24
47,41,25
46,41,26
40,43,24
39,41,24
43,41,26
46,41,25
44,38,22
43,39,23
43,38,25
44,39,24
42,39,22
45,38,24
46,39,25
44,40,25
45,38,25
43,38,24
42,38,25
44,35,25
44,37,24
43,36,27
46,34,30
45,36,24
43,37,22
47,36,25
46,36,25
46,37,23
46,37,23
48,37,24
43,36,25
47,36,27
44,37,24
46,35,25
47,34,27
47,35,29
46,37,27
44,38,24
46,37,26
46,37,25
46,38,24
43,37,23
43,36,25
44,35,25
43,36,24
47,36,28
48,36,29
44,38,24
47,36,31
47,37,30
40,34,32
40,33,34
40,39,35
36,36,37
26,40,41
27,42,41
30,42,44
25,43,41
23,42,38
26,43,39
26,42,39
28,44,39
28,44,40
27,46,40
26,46,40
25,44,39
25,42,39
26,42,40
25,41,40
22,43,37
27,44,39
27,44,39
25,45,37
24,45,38
23,45,39
23,44,41
21,42,40
20,44,39
22,44,38
22,44,38
16,46,36
24,43,43
22,44,41
19,44,39
21,44,40
24,42,41
22,42,40
24,42,39
23,42,42
17,43,41
21,44,42
21,43,42
21,45,41
20,45,41
18,44,42
18,45,44
14,44,44
15,44,46
12,48,42
13,48,41
8,47,42
8,48,43
16,50,39
17,47,41
16,46,40
18,45,39
20,44,41
18,43,43
18,43,44
14,45,42
13,45,41
14,46,44
15,46,43
14,46,43
15,46,43
15,45,43
15,46,42
16,45,42
14,45,42
10,44,40
13,44,40
13,43,40
10,44,41
12,44,44
14,45,43
14,45,44
15,43,45
14,43,43
16,42,45
13,44,41
13,43,43
11,44,43
11,45,42
14,45,43
13,44,41
13,44,36
21,41,37
22,41,38
25,43,37
25,44,35
33,46,31
36,47,25
46,47,20
53,45,21
54,46,22
52,46,19
46,43,24
38,43,20
37,43,21
42,41,21
40,43,18
44,43,20
42,43,20
48,41,22
46,41,21
43,41,17
46,41,18
46,39,18
41,39,13
42,40,15
53,39,17
51,39,13
53,38,13
50,40,10
47,42,7
55,39,7
53,42,8
46,41,12
58,38,6
52,34,7
57,34,5
51,30,6
54,29,4
62,31,0
61,28,4
57,27,8
56,25,6
57,24,0
61,24,-5
59,17,2
60,18,-2
70,16,-2
55,16,-1
57,14,0
61,13,-10
66,9,-6
61,7,-8
67,4,-5
61,3,-6
58,-1,-11
57,-4,-10
60,-7,-2
54,-6,-7
55,-1,-1
56,4,4
58,15,4
55,19,-2
57,32,3
54,36,8
44,41,7
42,43,10
42,47,15
38,52,18
34,54,20
33,58,19
32,61,21
26,63,25
24,65,24
21,65,25
20,64,28
16,64,24
16,63,24
15,58,25
11,57,23
11,57,23
13,57,24
13,57,25
11,57,25
12,57,25
14,58,25
12,58,23
16,58,25
15,57,23
15,57,23
15,57,26
16,58,25
15,58,26
15,58,27
13,58,24
13,57,25
14,57,26
15,56,25
15,56,25
15,56,26
15,56,26
15,57,26
15,58,25
14,58,25
14,58,25
14,59,24
15,58,24
14,58,24
13,58,24
14,58,26
14,58,27
15,58,27
14,57,27
13,57,27
15,56,27
15,56,27
13,56,27
15,56,29
14,55,26
14,55,27
13,55,26
17,56,30
13,56,26
27,56,28
28,57,24
29,57,21
34,54,22
33,55,16
33,56,17
28,54,19
28,54,21
27,50,23
31,51,30
28,51,21
42,52,20
43,48,23
41,46,24
39,46,24
31,45,23
32,47,22
37,45,23
34,45,25
33,48,24
33,48,24
36,49,22
38,48,20
40,47,18
35,47,8
44,45,8
57,41,9
50,41,0
57,37,2
62,36,2
57,31,2
48,27,-1
56,24,4
49,22,-1
58,20,3
59,17,-1
62,15,-2
65,10,-4
71,8,-8
67,2,-5
66,-1,-3
63,-4,0
54,-8,-6
57,-11,-6
60,-15,3
59,-15,4
58,-8,0
61,-6,0
66,-4,1
68,-2,0
70,-2,0
68,-1,0
64,-2,1
68,-1,0
67,-1,-1
65,-5,2
64,-6,4
63,-9,4
62,-10,4
60,-12,4
61,-13,4
66,-17,8
69,-19,14
64,-22,13
49,-25,15
51,-23,29
44,-17,21
46,-18,24
55,-15,32
46,-11,34
48,-12,33
48,-9,32
50,-10,32
50,-9,33
52,-9,34
57,-11,36
57,-10,34
52,-9,32
53,-11,31
53,-12,31
52,-14,32
52,-14,32
53,-13,33
51,-14,31
51,-13,31
53,-13,33
51,-13,34
52,-12,34
51,-12,34
52,-12,34
51,-12,33
52,-13,34
52,-12,33
54,-12,32
52,-12,32
53,-13,33
53,-13,33
51,-13,31
51,-13,32
52,-13,32
52,-13,32
52,-13,31
53,-13,32
53,-13,31
52,-13,31
54,-12,31
53,-12,32
52,-12,32
52,-11,32
52,-12,32
55,-11,32
53,-10,32
55,-11,32
54,-11,31
54,-11,31
54,-11,30
53,-12,31
52,-12,31
52,-12,30
53,-12,32
52,-11,31
53,-10,31
52,-10,31
57,-10,32
57,-10,32
51,-10,31
51,-11,32
52,-10,31
56,-9,32
51,-9,28
54,-9,30
53,-9,30
53,-8,30
53,-8,30
52,-8,31
49,-8,30
51,-9,31
49,-8,29
52,-9,29
58,-7,28
