1625584009.000000, IBI
12.421875,0.718750
13.109375,0.687500
13.843750,0.734375
14.625000,0.781250
15.359375,0.734375
16.125000,0.765625
16.875000,0.750000
17.578125,0.703125
18.343750,0.765625
19.062500,0.718750
19.734375,0.671875
20.437500,0.703125
21.156250,0.718750
21.875000,0.718750
22.687500,0.812500
23.500000,0.812500
24.218750,0.718750
25.000000,0.781250
25.734375,0.734375
26.437500,0.703125
27.187500,0.750000
27.890625,0.703125
28.609375,0.718750
29.343750,0.734375
30.015625,0.671875
30.687500,0.671875
31.406250,0.718750
32.093750,0.687500
40.187500,0.562500
40.640625,0.453125
48.921875,0.515625
49.421875,0.500000
57.937500,0.562500
58.500000,0.562500
59.062500,0.562500
59.625000,0.562500
60.187500,0.562500
60.781250,0.593750
61.359375,0.578125
61.937500,0.578125
62.531250,0.593750
63.109375,0.578125
63.687500,0.578125
64.281250,0.593750
64.859375,0.578125
65.453125,0.593750
66.062500,0.609375
66.687500,0.625000
67.296875,0.609375
67.921875,0.625000
68.562500,0.640625
69.234375,0.671875
72.734375,0.593750
73.343750,0.609375
73.953125,0.609375
74.593750,0.640625
75.281250,0.687500
76.000000,0.718750
76.718750,0.718750
77.406250,0.687500
78.062500,0.656250
78.687500,0.625000
79.328125,0.640625
79.953125,0.625000
80.609375,0.656250
81.281250,0.671875
81.953125,0.671875
82.625000,0.671875
83.265625,0.640625
89.718750,0.703125
93.453125,0.640625
94.078125,0.625000
94.718750,0.640625
95.406250,0.687500
96.234375,0.828125
97.000000,0.765625
97.734375,0.734375
98.468750,0.734375
99.203125,0.734375
99.953125,0.750000
100.687500,0.734375
101.453125,0.765625
102.140625,0.687500
102.812500,0.671875
103.515625,0.703125
104.281250,0.765625
105.078125,0.796875
105.828125,0.750000
106.515625,0.687500
107.203125,0.687500
107.890625,0.687500
108.609375,0.718750
109.359375,0.750000
110.078125,0.718750
110.843750,0.765625
111.562500,0.718750
112.234375,0.671875
112.875000,0.640625
113.515625,0.640625
114.156250,0.640625
114.828125,0.671875
115.515625,0.687500
116.203125,0.687500
116.890625,0.687500
117.562500,0.671875
118.250000,0.687500
118.906250,0.656250
119.531250,0.625000
120.140625,0.609375
120.750000,0.609375
121.375000,0.625000
122.031250,0.656250
122.703125,0.671875
123.375000,0.671875
124.046875,0.671875
124.718750,0.671875
125.390625,0.671875
126.015625,0.625000
126.640625,0.625000
127.265625,0.625000
127.906250,0.640625
128.562500,0.656250
129.234375,0.671875
129.937500,0.703125
130.625000,0.687500
131.296875,0.671875
131.937500,0.640625
132.562500,0.625000
133.203125,0.640625
133.859375,0.656250
134.515625,0.656250
135.187500,0.671875
135.843750,0.656250
136.484375,0.640625
137.109375,0.625000
137.718750,0.609375
138.359375,0.640625
139.031250,0.671875
139.718750,0.687500
140.421875,0.703125
141.140625,0.718750
141.859375,0.718750
142.546875,0.687500
143.218750,0.671875
143.859375,0.640625
144.468750,0.609375
145.078125,0.609375
145.687500,0.609375
146.343750,0.656250
147.000000,0.656250
147.687500,0.687500
148.390625,0.703125
149.078125,0.687500
149.781250,0.703125
150.468750,0.687500
151.140625,0.671875
151.781250,0.640625
152.390625,0.609375
153.000000,0.609375
153.625000,0.625000
154.312500,0.687500
154.984375,0.671875
155.656250,0.671875
156.328125,0.671875
157.015625,0.687500
157.718750,0.703125
158.437500,0.718750
159.218750,0.781250
159.906250,0.687500
160.593750,0.687500
161.281250,0.687500
161.984375,0.703125
162.687500,0.703125
163.390625,0.703125
164.062500,0.671875
164.703125,0.640625
165.343750,0.640625
166.000000,0.656250
166.640625,0.640625
167.296875,0.656250
167.953125,0.656250
168.593750,0.640625
169.250000,0.656250
169.875000,0.625000
170.515625,0.640625
171.171875,0.656250
171.828125,0.656250
172.453125,0.625000
173.062500,0.609375
173.671875,0.609375
174.296875,0.625000
174.921875,0.625000
175.578125,0.656250
176.234375,0.656250
176.890625,0.656250
177.546875,0.656250
178.203125,0.656250
178.875000,0.671875
179.515625,0.640625
180.140625,0.625000
180.765625,0.625000
181.390625,0.625000
182.031250,0.640625
182.687500,0.656250
183.359375,0.671875
184.031250,0.671875
184.687500,0.656250
185.328125,0.640625
185.953125,0.625000
186.562500,0.609375
187.171875,0.609375
187.796875,0.625000
188.453125,0.656250
189.093750,0.640625
189.750000,0.656250
190.406250,0.656250
191.062500,0.656250
191.734375,0.671875
192.406250,0.671875
193.093750,0.687500
193.781250,0.687500
194.500000,0.718750
195.265625,0.765625
195.906250,0.640625
196.531250,0.625000
197.125000,0.593750
197.734375,0.609375
198.343750,0.609375
198.937500,0.593750
199.593750,0.656250
200.234375,0.640625
200.875000,0.640625
201.515625,0.640625
202.171875,0.656250
202.843750,0.671875
203.515625,0.671875
204.203125,0.687500
204.890625,0.687500
205.578125,0.687500
206.250000,0.671875
206.921875,0.671875
207.593750,0.671875
208.265625,0.671875
208.937500,0.671875
209.593750,0.656250
210.250000,0.656250
210.890625,0.640625
211.531250,0.640625
212.187500,0.656250
212.843750,0.656250
213.484375,0.640625
214.156250,0.671875
214.828125,0.671875
215.500000,0.671875
216.203125,0.703125
216.921875,0.718750
217.578125,0.656250
218.234375,0.656250
218.906250,0.671875
219.593750,0.687500
220.265625,0.671875
220.953125,0.687500
221.609375,0.656250
222.250000,0.640625
222.921875,0.671875
223.593750,0.671875
224.281250,0.687500
224.953125,0.671875
225.640625,0.687500
226.343750,0.703125
227.031250,0.687500
227.718750,0.687500
228.421875,0.703125
229.093750,0.671875
229.796875,0.703125
230.500000,0.703125
231.234375,0.734375
231.953125,0.718750
232.640625,0.687500
233.296875,0.656250
233.953125,0.656250
234.593750,0.640625
235.250000,0.656250
235.953125,0.703125
236.656250,0.703125
237.359375,0.703125
238.078125,0.718750
238.765625,0.687500
239.453125,0.687500
240.109375,0.656250
240.781250,0.671875
241.468750,0.687500
242.171875,0.703125
242.859375,0.687500
243.531250,0.671875
244.203125,0.671875
244.890625,0.687500
245.578125,0.687500
246.250000,0.671875
246.937500,0.687500
247.578125,0.640625
248.203125,0.625000
248.812500,0.609375
249.453125,0.640625
250.109375,0.656250
250.781250,0.671875
251.421875,0.640625
252.062500,0.640625
252.703125,0.640625
253.328125,0.625000
253.968750,0.640625
254.625000,0.656250
255.296875,0.671875
255.968750,0.671875
256.640625,0.671875
257.296875,0.656250
257.953125,0.656250
258.640625,0.687500
259.343750,0.703125
260.078125,0.734375
260.765625,0.687500
261.437500,0.671875
262.093750,0.656250
262.765625,0.671875
263.421875,0.656250
264.078125,0.656250
264.734375,0.656250
265.375000,0.640625
266.015625,0.640625
266.640625,0.625000
267.281250,0.640625
267.953125,0.671875
268.640625,0.687500
269.312500,0.671875
269.968750,0.656250
270.656250,0.687500
271.328125,0.671875
271.984375,0.656250
272.656250,0.671875
273.328125,0.671875
274.000000,0.671875
274.671875,0.671875
275.343750,0.671875
275.984375,0.640625
276.625000,0.640625
277.265625,0.640625
277.906250,0.640625
278.578125,0.671875
279.250000,0.671875
279.906250,0.656250
280.562500,0.656250
281.203125,0.640625
281.859375,0.656250
282.515625,0.656250
283.187500,0.671875
283.859375,0.671875
284.515625,0.656250
285.187500,0.671875
285.843750,0.656250
286.500000,0.656250
287.171875,0.671875
287.843750,0.671875
288.500000,0.656250
289.156250,0.656250
289.828125,0.671875
290.484375,0.656250
291.125000,0.640625
291.765625,0.640625
292.406250,0.640625
293.046875,0.640625
293.703125,0.656250
294.359375,0.656250
295.015625,0.656250
295.703125,0.687500
296.375000,0.671875
297.062500,0.687500
297.734375,0.671875
298.437500,0.703125
299.125000,0.687500
299.828125,0.703125
300.531250,0.703125
301.234375,0.703125
301.906250,0.671875
302.593750,0.687500
303.265625,0.671875
303.921875,0.656250
304.578125,0.656250
305.218750,0.640625
305.890625,0.671875
306.562500,0.671875
307.218750,0.656250
307.890625,0.671875
308.578125,0.687500
309.265625,0.687500
309.953125,0.687500
310.640625,0.687500
311.343750,0.703125
312.015625,0.671875
312.671875,0.656250
313.312500,0.640625
313.953125,0.640625
314.562500,0.609375
315.187500,0.625000
315.812500,0.625000
316.468750,0.656250
317.125000,0.656250
317.765625,0.640625
318.421875,0.656250
319.093750,0.671875
319.765625,0.671875
320.421875,0.656250
321.093750,0.671875
321.781250,0.687500
322.437500,0.656250
323.125000,0.687500
323.812500,0.687500
324.468750,0.656250
325.125000,0.656250
325.781250,0.656250
326.437500,0.656250
327.093750,0.656250
327.718750,0.625000
328.359375,0.640625
329.015625,0.656250
329.671875,0.656250
330.328125,0.656250
330.984375,0.656250
331.656250,0.671875
332.312500,0.656250
333.000000,0.687500
333.671875,0.671875
334.359375,0.687500
335.078125,0.718750
335.765625,0.687500
336.453125,0.687500
337.125000,0.671875
337.796875,0.671875
338.468750,0.671875
339.125000,0.656250
339.765625,0.640625
340.437500,0.671875
341.109375,0.671875
341.765625,0.656250
342.421875,0.656250
343.093750,0.671875
343.765625,0.671875
344.453125,0.687500
345.156250,0.703125
345.828125,0.671875
346.515625,0.687500
347.187500,0.671875
347.843750,0.656250
348.500000,0.656250
349.156250,0.656250
349.796875,0.640625
350.437500,0.640625
351.093750,0.656250
351.734375,0.640625
352.390625,0.656250
353.062500,0.671875
353.750000,0.687500
354.421875,0.671875
355.093750,0.671875
355.796875,0.703125
356.500000,0.703125
357.218750,0.718750
357.890625,0.671875
358.546875,0.656250
359.171875,0.625000
359.796875,0.625000
360.421875,0.625000
361.078125,0.656250
361.734375,0.656250
362.390625,0.656250
363.062500,0.671875
363.718750,0.656250
364.375000,0.656250
365.015625,0.640625
365.656250,0.640625
366.281250,0.625000
366.937500,0.656250
367.593750,0.656250
368.265625,0.671875
368.937500,0.671875
369.578125,0.640625
370.218750,0.640625
370.859375,0.640625
371.500000,0.640625
372.140625,0.640625
372.796875,0.656250
373.437500,0.640625
374.062500,0.625000
374.687500,0.625000
375.312500,0.625000
375.937500,0.625000
376.578125,0.640625
377.234375,0.656250
377.906250,0.671875
378.546875,0.640625
379.218750,0.671875
379.890625,0.671875
380.546875,0.656250
381.218750,0.671875
381.859375,0.640625
382.500000,0.640625
383.140625,0.640625
383.765625,0.625000
384.390625,0.625000
385.015625,0.625000
385.671875,0.656250
386.328125,0.656250
386.984375,0.656250
387.625000,0.640625
388.281250,0.656250
388.937500,0.656250
389.578125,0.640625
390.250000,0.671875
390.906250,0.656250
391.562500,0.656250
392.187500,0.625000
392.812500,0.625000
393.453125,0.640625
394.093750,0.640625
394.734375,0.640625
395.375000,0.640625
396.015625,0.640625
396.671875,0.656250
397.312500,0.640625
397.953125,0.640625
398.593750,0.640625
399.234375,0.640625
399.890625,0.656250
400.546875,0.656250
401.218750,0.671875
401.890625,0.671875
402.562500,0.671875
403.234375,0.671875
403.953125,0.718750
